GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US01453,01453,ZCTA5 01453,74497,4727
8600000US01460,01460,ZCTA5 01460,130450,12030
8600000US01462,01462,ZCTA5 01462,101250,13124
8600000US01463,01463,ZCTA5 01463,91305,10318
8600000US01464,01464,ZCTA5 01464,79708,12784
8600000US01467,01467,ZCTA5 01467,183750,71815
8600000US01468,01468,ZCTA5 01468,88545,5930
8600000US01469,01469,ZCTA5 01469,91419,13172
8600000US01473,01473,ZCTA5 01473,98008,8936
8600000US01474,01474,ZCTA5 01474,117885,31989
8600000US01475,01475,ZCTA5 01475,81127,5459
8600000US01501,01501,ZCTA5 01501,90146,4979
8600000US01503,01503,ZCTA5 01503,100774,5765
8600000US01504,01504,ZCTA5 01504,90378,5826
8600000US01505,01505,ZCTA5 01505,118000,22065
8600000US01506,01506,ZCTA5 01506,69353,5950
8600000US01507,01507,ZCTA5 01507,100198,8377
8600000US01510,01510,ZCTA5 01510,76189,4105
8600000US01515,01515,ZCTA5 01515,93594,13247
8600000US01516,01516,ZCTA5 01516,91794,8911
8600000US01518,01518,ZCTA5 01518,95000,28956
8600000US01519,01519,ZCTA5 01519,131758,10196
8600000US01520,01520,ZCTA5 01520,112651,6279
8600000US01521,01521,ZCTA5 01521,85952,10702
8600000US01522,01522,ZCTA5 01522,104732,9195
8600000US01523,01523,ZCTA5 01523,100811,10914
8600000US01524,01524,ZCTA5 01524,74615,9118
8600000US01525,01525,ZCTA5 01525,-,**
8600000US01527,01527,ZCTA5 01527,86131,6353
8600000US01529,01529,ZCTA5 01529,95000,11434
8600000US01531,01531,ZCTA5 01531,84844,6663
8600000US01532,01532,ZCTA5 01532,120511,5549
8600000US01534,01534,ZCTA5 01534,109050,12984
8600000US01535,01535,ZCTA5 01535,80938,8224
8600000US01536,01536,ZCTA5 01536,106513,12820
8600000US01537,01537,ZCTA5 01537,76586,34668
8600000US01540,01540,ZCTA5 01540,87649,10017
8600000US01541,01541,ZCTA5 01541,127043,11007
8600000US01542,01542,ZCTA5 01542,84479,13473
8600000US01543,01543,ZCTA5 01543,110590,12294
8600000US01545,01545,ZCTA5 01545,110458,5812
8600000US01550,01550,ZCTA5 01550,55744,4028
8600000US01560,01560,ZCTA5 01560,99375,19457
8600000US01561,01561,ZCTA5 01561,63643,29643
8600000US01562,01562,ZCTA5 01562,77135,6025
8600000US01564,01564,ZCTA5 01564,117975,14498
8600000US01566,01566,ZCTA5 01566,99866,20974
8600000US01568,01568,ZCTA5 01568,142962,15859
8600000US01569,01569,ZCTA5 01569,100306,12220
8600000US01570,01570,ZCTA5 01570,58508,4823
8600000US01571,01571,ZCTA5 01571,83385,3946
8600000US01581,01581,ZCTA5 01581,126218,7411
8600000US01583,01583,ZCTA5 01583,85357,9714
8600000US01585,01585,ZCTA5 01585,77452,9901
8600000US01588,01588,ZCTA5 01588,76505,7566
8600000US01590,01590,ZCTA5 01590,115440,9348
8600000US01602,01602,ZCTA5 01602,79514,7743
8600000US01603,01603,ZCTA5 01603,53188,4378
8600000US01604,01604,ZCTA5 01604,52229,4946
8600000US01605,01605,ZCTA5 01605,41617,3983
8600000US01606,01606,ZCTA5 01606,77726,6088
8600000US01607,01607,ZCTA5 01607,66964,8358
8600000US01608,01608,ZCTA5 01608,25443,2929
8600000US01609,01609,ZCTA5 01609,67750,10842
8600000US01610,01610,ZCTA5 01610,36813,4313
8600000US01611,01611,ZCTA5 01611,96161,22192
8600000US01612,01612,ZCTA5 01612,108654,15812
8600000US01701,01701,ZCTA5 01701,107718,8422
8600000US01702,01702,ZCTA5 01702,64876,8052
8600000US01718,01718,ZCTA5 01718,137054,91371
8600000US01719,01719,ZCTA5 01719,158606,25614
8600000US01720,01720,ZCTA5 01720,152883,4674
8600000US01721,01721,ZCTA5 01721,122222,9639
8600000US01730,01730,ZCTA5 01730,139205,21824
8600000US01731,01731,ZCTA5 01731,80417,10947
8600000US01740,01740,ZCTA5 01740,155063,10941
8600000US01741,01741,ZCTA5 01741,188889,24470
8600000US01742,01742,ZCTA5 01742,156635,11339
8600000US01745,01745,ZCTA5 01745,131250,31463
8600000US01746,01746,ZCTA5 01746,125513,8060
8600000US01747,01747,ZCTA5 01747,115335,16066
8600000US01748,01748,ZCTA5 01748,161814,9517
8600000US01749,01749,ZCTA5 01749,96213,7524
8600000US01752,01752,ZCTA5 01752,84149,4524
8600000US01754,01754,ZCTA5 01754,114350,8859
8600000US01756,01756,ZCTA5 01756,120773,8877
8600000US01757,01757,ZCTA5 01757,86846,6510
8600000US01760,01760,ZCTA5 01760,131213,8950
8600000US01770,01770,ZCTA5 01770,165903,14863
8600000US01772,01772,ZCTA5 01772,175036,10930
8600000US01773,01773,ZCTA5 01773,181330,13923
8600000US01775,01775,ZCTA5 01775,153763,7561
8600000US01776,01776,ZCTA5 01776,176948,7461
8600000US01778,01778,ZCTA5 01778,183324,12181
8600000US01801,01801,ZCTA5 01801,96723,4564
8600000US01803,01803,ZCTA5 01803,109726,7848
8600000US01810,01810,ZCTA5 01810,156334,7032
8600000US01821,01821,ZCTA5 01821,105247,6661
8600000US01824,01824,ZCTA5 01824,123433,6278
8600000US01826,01826,ZCTA5 01826,91936,4092
8600000US01827,01827,ZCTA5 01827,136328,17196
8600000US01830,01830,ZCTA5 01830,71193,5188
8600000US01832,01832,ZCTA5 01832,67368,9531
8600000US01833,01833,ZCTA5 01833,123199,11267
8600000US01834,01834,ZCTA5 01834,102333,15177
8600000US01835,01835,ZCTA5 01835,82260,6554
8600000US01840,01840,ZCTA5 01840,27458,14717
8600000US01841,01841,ZCTA5 01841,34473,2226
8600000US01843,01843,ZCTA5 01843,42806,5130
8600000US01844,01844,ZCTA5 01844,85015,4665
8600000US01845,01845,ZCTA5 01845,128571,7617
8600000US01850,01850,ZCTA5 01850,56301,4551
8600000US01851,01851,ZCTA5 01851,54920,4409
8600000US01852,01852,ZCTA5 01852,59360,3551
8600000US01854,01854,ZCTA5 01854,60183,6399
8600000US01860,01860,ZCTA5 01860,93015,19693
8600000US01862,01862,ZCTA5 01862,110690,8713
8600000US01863,01863,ZCTA5 01863,99934,7599
8600000US01864,01864,ZCTA5 01864,144451,11923
8600000US01867,01867,ZCTA5 01867,125591,5677
8600000US01876,01876,ZCTA5 01876,108492,5375
8600000US01879,01879,ZCTA5 01879,118161,9914
8600000US01880,01880,ZCTA5 01880,105066,7455
8600000US01886,01886,ZCTA5 01886,141754,11028
8600000US01887,01887,ZCTA5 01887,110696,7666
8600000US01890,01890,ZCTA5 01890,168917,6376
8600000US01901,01901,ZCTA5 01901,22194,4976
8600000US01902,01902,ZCTA5 01902,44935,3528
8600000US01904,01904,ZCTA5 01904,95208,8362
8600000US01905,01905,ZCTA5 01905,52860,6182
8600000US01906,01906,ZCTA5 01906,90984,5179
8600000US01907,01907,ZCTA5 01907,121424,7691
8600000US01908,01908,ZCTA5 01908,119018,26072
8600000US01913,01913,ZCTA5 01913,93618,5446
8600000US01915,01915,ZCTA5 01915,95632,4604
8600000US01921,01921,ZCTA5 01921,151576,20831
8600000US01922,01922,ZCTA5 01922,113333,28150
8600000US01923,01923,ZCTA5 01923,98043,5262
8600000US01929,01929,ZCTA5 01929,118365,19459
8600000US01930,01930,ZCTA5 01930,82222,5721
8600000US01937,01937,ZCTA5 01937,-,**
8600000US01938,01938,ZCTA5 01938,97060,9544
8600000US01940,01940,ZCTA5 01940,130144,14996
8600000US01944,01944,ZCTA5 01944,109760,30299
8600000US01945,01945,ZCTA5 01945,131711,7160
8600000US01949,01949,ZCTA5 01949,122325,10204
8600000US01950,01950,ZCTA5 01950,122696,8015
8600000US01951,01951,ZCTA5 01951,103279,14093
8600000US01952,01952,ZCTA5 01952,87170,6491
8600000US01960,01960,ZCTA5 01960,82122,4998
8600000US01966,01966,ZCTA5 01966,91942,14549
8600000US01969,01969,ZCTA5 01969,116638,21668
8600000US01970,01970,ZCTA5 01970,71336,5615
8600000US01982,01982,ZCTA5 01982,126641,13310
8600000US01983,01983,ZCTA5 01983,152083,19420
8600000US01984,01984,ZCTA5 01984,150461,20776
8600000US01985,01985,ZCTA5 01985,139321,25278
8600000US02019,02019,ZCTA5 02019,104283,5331
8600000US02021,02021,ZCTA5 02021,122002,6539
8600000US02025,02025,ZCTA5 02025,146701,28471
8600000US02026,02026,ZCTA5 02026,109304,6285
8600000US02030,02030,ZCTA5 02030,202115,29181
8600000US02032,02032,ZCTA5 02032,119019,7937
8600000US02035,02035,ZCTA5 02035,105480,6934
8600000US02038,02038,ZCTA5 02038,129423,7478
8600000US02043,02043,ZCTA5 02043,153287,8613
8600000US02045,02045,ZCTA5 02045,91315,6438
8600000US02047,02047,ZCTA5 02047,-,**
8600000US02048,02048,ZCTA5 02048,110338,6036
8600000US02050,02050,ZCTA5 02050,109022,6134
8600000US02052,02052,ZCTA5 02052,156250,19531
8600000US02053,02053,ZCTA5 02053,137644,9821
8600000US02054,02054,ZCTA5 02054,113728,20188
8600000US02056,02056,ZCTA5 02056,150096,6640
8600000US02061,02061,ZCTA5 02061,121081,10131
8600000US02062,02062,ZCTA5 02062,104301,5963
8600000US02066,02066,ZCTA5 02066,130064,10418
8600000US02067,02067,ZCTA5 02067,145605,16466
8600000US02071,02071,ZCTA5 02071,125208,51004
8600000US02072,02072,ZCTA5 02072,97587,6050
8600000US02081,02081,ZCTA5 02081,116059,5596
8600000US02090,02090,ZCTA5 02090,157556,14411
8600000US02093,02093,ZCTA5 02093,124539,11846
8600000US02108,02108,ZCTA5 02108,140809,98510
8600000US02109,02109,ZCTA5 02109,168606,34561
8600000US02110,02110,ZCTA5 02110,163750,76995
8600000US02111,02111,ZCTA5 02111,56306,29478
8600000US02113,02113,ZCTA5 02113,91429,16314
8600000US02114,02114,ZCTA5 02114,136500,37710
8600000US02115,02115,ZCTA5 02115,50233,10507
8600000US02116,02116,ZCTA5 02116,136661,14188
8600000US02118,02118,ZCTA5 02118,65458,21790
8600000US02119,02119,ZCTA5 02119,35470,5722
8600000US02120,02120,ZCTA5 02120,31690,5485
8600000US02121,02121,ZCTA5 02121,31766,1918
8600000US02122,02122,ZCTA5 02122,51414,3963
8600000US02124,02124,ZCTA5 02124,53648,5044
8600000US02125,02125,ZCTA5 02125,48959,3872
8600000US02126,02126,ZCTA5 02126,51641,5526
8600000US02127,02127,ZCTA5 02127,68401,10857
8600000US02128,02128,ZCTA5 02128,51981,3666
8600000US02129,02129,ZCTA5 02129,116445,15043
8600000US02130,02130,ZCTA5 02130,96067,9343
8600000US02131,02131,ZCTA5 02131,72978,6085
8600000US02132,02132,ZCTA5 02132,114261,10780
8600000US02134,02134,ZCTA5 02134,50714,14369
8600000US02135,02135,ZCTA5 02135,60875,5556
8600000US02136,02136,ZCTA5 02136,68632,5280
8600000US02138,02138,ZCTA5 02138,122878,10597
8600000US02139,02139,ZCTA5 02139,98431,8251
8600000US02140,02140,ZCTA5 02140,94588,6525
8600000US02141,02141,ZCTA5 02141,94241,11737
8600000US02142,02142,ZCTA5 02142,156053,34314
8600000US02143,02143,ZCTA5 02143,77626,5274
8600000US02144,02144,ZCTA5 02144,106092,7109
8600000US02145,02145,ZCTA5 02145,65830,8815
8600000US02148,02148,ZCTA5 02148,64488,5203
8600000US02149,02149,ZCTA5 02149,54154,2778
8600000US02150,02150,ZCTA5 02150,50655,4225
8600000US02151,02151,ZCTA5 02151,58515,3237
8600000US02152,02152,ZCTA5 02152,82393,6757
8600000US02155,02155,ZCTA5 02155,91579,4755
8600000US02163,02163,ZCTA5 02163,83750,32570
8600000US02169,02169,ZCTA5 02169,75106,4586
8600000US02170,02170,ZCTA5 02170,82118,5854
8600000US02171,02171,ZCTA5 02171,87912,6774
8600000US02176,02176,ZCTA5 02176,115506,9924
8600000US02180,02180,ZCTA5 02180,106528,7144
8600000US02184,02184,ZCTA5 02184,104152,6108
8600000US02186,02186,ZCTA5 02186,136645,12528
8600000US02188,02188,ZCTA5 02188,91683,11498
8600000US02189,02189,ZCTA5 02189,82231,11490
8600000US02190,02190,ZCTA5 02190,97420,6744
8600000US02191,02191,ZCTA5 02191,90245,15081
8600000US02199,02199,ZCTA5 02199,194531,131763
8600000US02203,02203,ZCTA5 02203,-,**
8600000US02210,02210,ZCTA5 02210,182083,37285
8600000US02215,02215,ZCTA5 02215,75745,12824
8600000US02301,02301,ZCTA5 02301,50324,1945
8600000US02302,02302,ZCTA5 02302,64855,3483
8600000US02322,02322,ZCTA5 02322,88750,15961
8600000US02324,02324,ZCTA5 02324,100257,8914
8600000US02330,02330,ZCTA5 02330,86755,8068
8600000US02332,02332,ZCTA5 02332,138938,10642
8600000US02333,02333,ZCTA5 02333,102569,11034
8600000US02338,02338,ZCTA5 02338,88025,14234
8600000US02339,02339,ZCTA5 02339,123026,11851
8600000US02341,02341,ZCTA5 02341,100417,7793
8600000US02343,02343,ZCTA5 02343,79710,12362
8600000US02346,02346,ZCTA5 02346,90913,4941
8600000US02347,02347,ZCTA5 02347,102668,7123
8600000US02351,02351,ZCTA5 02351,93355,4715
8600000US02356,02356,ZCTA5 02356,121941,17756
8600000US02357,02357,ZCTA5 02357,-,**
8600000US02359,02359,ZCTA5 02359,105128,7213
8600000US02360,02360,ZCTA5 02360,94402,4950
8600000US02364,02364,ZCTA5 02364,104131,13847
8600000US02366,02366,ZCTA5 02366,-,**
